,match_id,match_count,model_count,change_count,league_count,won,drawn,lost
461,100841,158311,24439,1000,10,0.460000,0.280000,0.260000
462,100842,211051,28676,1043,22,0.410000,0.280000,0.310000
463,100843,211051,28676,1043,22,0.410000,0.280000,0.310000
464,100844,207154,26837,1043,25,0.390000,0.280000,0.330000
465,100845,194866,23241,1034,22,0.360000,0.280000,0.360000
466,100846,217700,28771,1047,2,0.400000,0.280000,0.320000
467,100847,212171,26130,1052,11,0.370000,0.280000,0.350000
468,100848,186728,27359,1019,35,0.440000,0.280000,0.280000
469,100849,17306,4223,837,29,0.730000,0.160000,0.110000
470,100850,92156,8800,969,38,0.290000,0.270000,0.440000
471,100851,5346,1501,649,3,0.840000,0.100000,0.060000
472,100852,113248,19775,996,31,0.520000,0.260000,0.220000
473,100853,8270,2186,707,2,0.790000,0.130000,0.080000
474,100854,159640,24624,1000,13,0.460000,0.280000,0.260000
475,100855,180248,21091,1032,29,0.350000,0.270000,0.380000
476,100856,23095,1439,899,7,0.190000,0.220000,0.590000
477,100857,66208,13335,973,25,0.600000,0.230000,0.170000
478,100858,33533,7599,915,32,0.680000,0.200000,0.120000
479,100859,42438,9277,933,6,0.660000,0.210000,0.130000
480,100860,4563,135,601,0,0.090000,0.130000,0.780000
481,100861,13930,3610,820,7,0.780000,0.140000,0.080000
482,100862,54602,4604,942,2,0.250000,0.250000,0.500000
483,100863,16552,4146,842,16,0.750000,0.150000,0.100000
484,100864,113248,19775,996,31,0.520000,0.260000,0.220000
485,100865,210075,26900,1045,21,0.380000,0.280000,0.340000
486,100866,13701,717,837,12,0.160000,0.190000,0.650000
487,100867,131904,21571,994,6,0.490000,0.270000,0.240000
488,100868,186728,27359,1019,35,0.440000,0.280000,0.280000
489,100869,88769,16816,996,5,0.570000,0.240000,0.190000
490,100870,88731,16818,997,6,0.570000,0.240000,0.190000
491,100871,212171,26130,1052,11,0.370000,0.280000,0.350000
492,100872,216015,28758,1050,33,0.400000,0.280000,0.320000
493,100873,154728,24729,1007,15,0.480000,0.270000,0.250000
494,100874,13255,3379,797,34,0.760000,0.140000,0.100000
495,100875,189786,28327,1019,12,0.450000,0.280000,0.270000
496,100876,33532,7599,915,31,0.680000,0.200000,0.120000
497,100877,212171,26130,1052,11,0.370000,0.280000,0.350000
498,100878,187542,28124,1020,30,0.450000,0.280000,0.270000
499,100879,94072,9186,963,4,0.290000,0.270000,0.440000
500,100880,29639,2079,915,38,0.210000,0.230000,0.560000
501,100881,3460,991,538,28,0.860000,0.090000,0.050000
502,100882,54120,11376,959,27,0.630000,0.220000,0.150000
503,100883,207212,27772,1034,5,0.400000,0.280000,0.320000
504,100884,66200,13337,973,17,0.600000,0.230000,0.170000
505,100885,7126,1931,704,28,0.810000,0.120000,0.070000
506,100886,131904,21571,994,6,0.490000,0.270000,0.240000
507,100887,216984,28815,1049,27,0.400000,0.280000,0.320000
508,100888,51764,4225,942,11,0.240000,0.250000,0.510000
509,100889,158509,24964,1002,13,0.470000,0.280000,0.250000
510,100890,159540,24523,997,30,0.460000,0.280000,0.260000
511,100891,13701,717,837,12,0.160000,0.190000,0.650000
512,100892,5346,1501,649,3,0.840000,0.100000,0.060000
513,100893,7176,310,717,0,0.130000,0.150000,0.720000
514,100894,72463,6623,948,1,0.270000,0.260000,0.470000
515,100895,159540,24523,997,30,0.460000,0.280000,0.260000
516,100896,29634,2078,913,33,0.210000,0.230000,0.560000
517,100897,42430,9277,933,37,0.660000,0.210000,0.130000
518,100898,113207,19771,996,29,0.520000,0.260000,0.220000
519,100899,54126,11377,959,33,0.630000,0.220000,0.150000
520,100900,7126,1931,704,28,0.810000,0.120000,0.070000
521,100901,54136,11378,959,4,0.630000,0.220000,0.150000
522,100902,111239,19498,995,11,0.530000,0.260000,0.210000
523,100903,54120,11376,959,27,0.630000,0.220000,0.150000
524,100904,66197,13332,972,14,0.600000,0.230000,0.170000
525,100905,54135,11377,959,3,0.630000,0.220000,0.150000
526,100906,5346,1501,649,3,0.840000,0.100000,0.060000
527,100907,178337,20854,1032,29,0.350000,0.270000,0.380000
528,100908,23094,1439,899,6,0.190000,0.220000,0.590000
529,100909,51405,4186,943,3,0.240000,0.250000,0.510000
530,100910,146332,16112,1012,4,0.330000,0.270000,0.400000
531,100911,211051,28676,1043,22,0.410000,0.280000,0.310000
532,100912,13928,3610,819,5,0.780000,0.140000,0.080000
533,100913,207154,26837,1043,25,0.390000,0.280000,0.330000
534,100914,54126,11377,959,33,0.630000,0.220000,0.150000
535,100915,113248,19775,996,31,0.520000,0.260000,0.220000
536,100916,211051,28676,1043,22,0.410000,0.280000,0.310000
537,100917,207154,26837,1043,25,0.390000,0.280000,0.330000
538,100918,125352,12886,986,6,0.310000,0.270000,0.420000
539,100919,208861,26667,1045,16,0.380000,0.280000,0.340000
540,100920,32402,2227,927,32,0.210000,0.230000,0.560000
541,100921,43312,3309,944,22,0.230000,0.240000,0.530000
542,100922,13931,3610,820,8,0.780000,0.140000,0.080000
543,100923,13256,3379,797,35,0.760000,0.140000,0.100000
544,100924,113012,19717,991,29,0.520000,0.260000,0.220000
545,100925,213143,27383,1040,8,0.390000,0.290000,0.320000
546,100926,213143,27383,1040,8,0.390000,0.290000,0.320000
547,100927,54134,11377,959,2,0.630000,0.220000,0.150000
548,100928,113012,19717,991,29,0.520000,0.260000,0.220000
549,100929,172559,19797,1014,23,0.340000,0.280000,0.380000
550,100930,159640,24624,1000,13,0.460000,0.280000,0.260000
551,100931,94337,9171,971,35,0.290000,0.270000,0.440000
552,100932,42431,9277,933,38,0.660000,0.210000,0.130000
553,100933,22489,5346,878,25,0.710000,0.180000,0.110000
554,100934,159640,24624,1000,13,0.460000,0.280000,0.260000
555,100935,212171,26130,1052,11,0.370000,0.280000,0.350000
556,100936,54126,11377,959,33,0.630000,0.220000,0.150000
557,100937,88731,16818,997,6,0.570000,0.240000,0.190000
558,100938,208961,27925,1044,38,0.400000,0.280000,0.320000
559,100939,8653,389,767,34,0.130000,0.160000,0.710000
560,100940,159640,24624,1000,13,0.460000,0.280000,0.260000
561,100941,182586,21417,1025,27,0.350000,0.280000,0.370000
562,100942,211051,28676,1043,22,0.410000,0.280000,0.310000
563,100943,159640,24624,1000,13,0.460000,0.280000,0.260000
564,100944,4151,1148,558,17,0.830000,0.110000,0.060000
565,100945,42433,9277,933,1,0.660000,0.210000,0.130000
566,100946,204050,27955,1042,2,0.410000,0.280000,0.310000
567,100947,32423,2231,928,14,0.210000,0.230000,0.560000
568,100948,137140,14702,1002,16,0.320000,0.270000,0.410000
569,100949,88758,16813,996,33,0.570000,0.240000,0.190000
570,100950,54126,11377,959,33,0.630000,0.220000,0.150000
571,100951,159095,17774,1021,14,0.340000,0.270000,0.390000
572,100952,208961,27925,1044,38,0.400000,0.280000,0.320000
573,100953,131904,21571,994,6,0.490000,0.270000,0.240000
574,100954,113248,19775,996,31,0.520000,0.260000,0.220000
575,100955,66200,13337,973,17,0.600000,0.230000,0.170000
576,100956,3460,991,538,28,0.860000,0.090000,0.050000
577,100957,54602,4604,942,2,0.250000,0.250000,0.500000
578,100958,13930,3610,820,7,0.780000,0.140000,0.080000
579,100959,27308,6352,885,8,0.700000,0.190000,0.110000
580,100960,8655,389,767,36,0.130000,0.160000,0.710000
581,100961,23095,1439,899,7,0.190000,0.220000,0.590000
582,100962,216984,28815,1049,27,0.400000,0.280000,0.320000
583,100963,213633,30120,1036,30,0.420000,0.280000,0.300000
584,100964,186728,27359,1019,35,0.440000,0.280000,0.280000
585,100965,213633,30120,1036,30,0.420000,0.280000,0.300000
586,100966,210075,26900,1045,21,0.380000,0.280000,0.340000
587,100967,88785,16825,997,21,0.570000,0.240000,0.190000
588,100968,218746,28698,1045,34,0.390000,0.280000,0.330000
589,100969,192143,23379,1019,29,0.370000,0.290000,0.340000
590,100970,16552,4146,842,16,0.750000,0.150000,0.100000
591,100971,213633,30120,1036,30,0.420000,0.280000,0.300000
592,100972,167960,18958,1018,26,0.340000,0.280000,0.380000
593,100973,210075,26900,1045,21,0.380000,0.280000,0.340000
594,100974,177201,20706,1032,24,0.350000,0.270000,0.380000
595,100975,4233,123,582,21,0.090000,0.150000,0.760000
596,100976,210075,26900,1045,21,0.380000,0.280000,0.340000
597,100977,216984,28815,1049,27,0.400000,0.280000,0.320000
598,100978,81044,15037,979,2,0.560000,0.250000,0.190000
599,100979,29639,2079,915,38,0.210000,0.230000,0.560000
600,100980,42431,9277,933,38,0.660000,0.210000,0.130000
601,100981,159640,24624,1000,13,0.460000,0.280000,0.260000
602,100982,51532,4196,943,13,0.240000,0.250000,0.510000
603,100983,8270,2186,707,2,0.790000,0.130000,0.080000
604,100984,81075,15039,979,33,0.560000,0.250000,0.190000
605,100985,13256,3379,797,35,0.760000,0.140000,0.100000
606,100986,208961,27925,1044,38,0.400000,0.280000,0.320000
607,100987,4151,1148,558,17,0.830000,0.110000,0.060000
608,100988,208653,26766,1045,3,0.380000,0.280000,0.340000
609,100989,204050,27955,1042,2,0.410000,0.280000,0.310000
610,100990,113248,19775,996,31,0.520000,0.260000,0.220000
611,100991,113248,19775,996,31,0.520000,0.260000,0.220000
612,100992,17305,4223,837,28,0.730000,0.160000,0.110000
613,100993,18313,1039,883,22,0.170000,0.200000,0.630000
614,100994,81044,15037,979,2,0.560000,0.250000,0.190000
615,100995,27303,6351,885,3,0.700000,0.190000,0.110000
616,100996,131904,21571,994,6,0.490000,0.270000,0.240000
617,100997,94337,9171,971,35,0.290000,0.270000,0.440000
618,100998,137140,14702,1002,16,0.320000,0.270000,0.410000
619,100999,8652,389,767,33,0.130000,0.160000,0.710000
620,101000,66200,13337,973,17,0.600000,0.230000,0.170000
621,101001,29639,2079,915,38,0.210000,0.230000,0.560000
622,101002,159640,24624,1000,13,0.460000,0.280000,0.260000
623,101003,13930,3610,820,7,0.780000,0.140000,0.080000
624,101004,213633,30120,1036,30,0.420000,0.280000,0.300000
625,101005,207154,26837,1043,25,0.390000,0.280000,0.330000
626,101006,216984,28815,1049,27,0.400000,0.280000,0.320000
627,101007,7126,1931,704,28,0.810000,0.120000,0.070000
628,101008,22489,5346,878,25,0.710000,0.180000,0.110000
629,101009,23095,1439,899,7,0.190000,0.220000,0.590000
630,101010,131904,21571,994,6,0.490000,0.270000,0.240000
631,101011,27303,6351,885,3,0.700000,0.190000,0.110000
632,101012,113248,19775,996,31,0.520000,0.260000,0.220000
633,101013,159640,24624,1000,13,0.460000,0.280000,0.260000
634,101014,169517,19530,1027,23,0.350000,0.280000,0.370000
635,101015,137140,14702,1002,16,0.320000,0.270000,0.410000
636,101016,81075,15039,979,33,0.560000,0.250000,0.190000
637,101017,27303,6351,885,3,0.700000,0.190000,0.110000
638,101018,159640,24624,1000,13,0.460000,0.280000,0.260000
639,101019,213633,30120,1036,30,0.420000,0.280000,0.300000
640,101020,5497,208,661,37,0.110000,0.150000,0.740000
641,101021,159640,24624,1000,13,0.460000,0.280000,0.260000
642,101022,131904,21571,994,6,0.490000,0.270000,0.240000
643,101023,211051,28676,1043,22,0.410000,0.280000,0.310000
644,101024,66202,13337,973,19,0.600000,0.230000,0.170000
645,101025,94337,9171,971,35,0.290000,0.270000,0.440000
646,101026,33532,7599,915,31,0.680000,0.200000,0.120000
647,101027,42409,9273,933,16,0.660000,0.210000,0.130000
648,101028,113248,19775,996,31,0.520000,0.260000,0.220000
649,101029,23095,1439,899,7,0.190000,0.220000,0.590000
650,101030,80953,15022,979,28,0.560000,0.250000,0.190000
651,101031,88731,16818,997,6,0.570000,0.240000,0.190000
652,101032,159095,17774,1021,14,0.340000,0.270000,0.390000
653,101033,159640,24624,1000,13,0.460000,0.280000,0.260000
654,101034,5346,1501,649,3,0.840000,0.100000,0.060000
655,101035,131904,21571,994,6,0.490000,0.270000,0.240000
656,101036,54120,11376,959,27,0.630000,0.220000,0.150000
657,101037,81044,15037,979,2,0.560000,0.250000,0.190000
658,101038,210075,26900,1045,21,0.380000,0.280000,0.340000
659,101039,13930,3610,820,7,0.780000,0.140000,0.080000
660,101040,54602,4604,942,2,0.250000,0.250000,0.500000
661,101041,42409,9273,933,16,0.660000,0.210000,0.130000
662,101042,159640,24624,1000,13,0.460000,0.280000,0.260000
663,101043,213633,30120,1036,30,0.420000,0.280000,0.300000
664,101044,127923,21380,990,3,0.500000,0.270000,0.230000
665,101045,8652,389,767,33,0.130000,0.160000,0.710000
666,101046,18314,1039,883,23,0.170000,0.200000,0.630000
667,101047,13701,717,837,12,0.160000,0.190000,0.650000
668,101048,131904,21571,994,6,0.490000,0.270000,0.240000
669,101049,131904,21571,994,6,0.490000,0.270000,0.240000
670,101050,186728,27359,1019,35,0.440000,0.280000,0.280000
671,101051,29639,2079,915,38,0.210000,0.230000,0.560000
672,101052,131904,21571,994,6,0.490000,0.270000,0.240000
673,101053,169517,19530,1027,23,0.350000,0.280000,0.370000
674,101054,54120,11376,959,27,0.630000,0.220000,0.150000
675,101055,213633,30120,1036,30,0.420000,0.280000,0.300000
676,101056,88731,16818,997,6,0.570000,0.240000,0.190000
677,101057,4151,1148,558,17,0.830000,0.110000,0.060000
678,101058,88785,16825,997,21,0.570000,0.240000,0.190000
679,101059,81075,15039,979,33,0.560000,0.250000,0.190000
680,101060,177201,20706,1032,24,0.350000,0.270000,0.380000
681,101061,186728,27359,1019,35,0.440000,0.280000,0.280000
682,101062,137619,14785,1003,27,0.320000,0.280000,0.400000
683,101063,81044,15037,979,2,0.560000,0.250000,0.190000
684,101064,186728,27359,1019,35,0.440000,0.280000,0.280000
685,101065,8653,389,767,34,0.130000,0.160000,0.710000
686,101066,180248,21091,1032,29,0.350000,0.270000,0.380000
687,101067,43478,3316,948,32,0.230000,0.240000,0.530000
688,101068,27303,6351,885,3,0.700000,0.190000,0.110000
689,101069,13256,3379,797,35,0.760000,0.140000,0.100000
690,101070,32397,2229,928,27,0.210000,0.230000,0.560000
691,101071,159640,24624,1000,13,0.460000,0.280000,0.260000
692,101072,213633,30120,1036,30,0.420000,0.280000,0.300000
693,101073,148869,23280,1000,6,0.470000,0.270000,0.260000
694,101074,66200,13337,973,17,0.600000,0.230000,0.170000
695,101075,186847,27681,1015,37,0.440000,0.280000,0.280000
696,101076,81044,15037,979,2,0.560000,0.250000,0.190000
697,101077,5346,1501,649,3,0.840000,0.100000,0.060000
698,101078,215015,30121,1033,8,0.420000,0.280000,0.300000
699,101079,158509,24964,1002,13,0.470000,0.280000,0.250000
700,101080,51764,4225,942,11,0.240000,0.250000,0.510000
701,101081,186728,27359,1019,35,0.440000,0.280000,0.280000
702,101082,131904,21571,994,6,0.490000,0.270000,0.240000
703,101083,216984,28815,1049,27,0.400000,0.280000,0.320000
704,101084,88731,16818,997,6,0.570000,0.240000,0.190000
705,101085,17305,4223,837,28,0.730000,0.160000,0.110000
706,101086,159640,24624,1000,13,0.460000,0.280000,0.260000
707,101087,186728,27359,1019,35,0.440000,0.280000,0.280000
708,101088,113207,19771,996,29,0.520000,0.260000,0.220000
709,101089,2415,68,452,36,0.080000,0.130000,0.790000
710,101090,212412,26643,1043,18,0.380000,0.280000,0.340000
711,101091,8653,389,767,34,0.130000,0.160000,0.710000
712,101092,81075,15039,979,33,0.560000,0.250000,0.190000
713,101093,207154,26837,1043,25,0.390000,0.280000,0.330000
714,101094,94337,9171,971,35,0.290000,0.270000,0.440000
715,101095,207154,26837,1043,25,0.390000,0.280000,0.330000
716,101096,54126,11377,959,33,0.630000,0.220000,0.150000
717,101097,88785,16825,997,21,0.570000,0.240000,0.190000
718,101098,210131,27708,1037,38,0.400000,0.280000,0.320000
719,101099,208961,27925,1044,38,0.400000,0.280000,0.320000
720,101100,23093,1439,899,5,0.190000,0.220000,0.590000
721,101101,200156,28867,1019,8,0.430000,0.280000,0.290000
722,101102,5346,1501,649,3,0.840000,0.100000,0.060000
723,101103,159640,24624,1000,13,0.460000,0.280000,0.260000
724,101104,213633,30120,1036,30,0.420000,0.280000,0.300000
725,101105,7126,1931,704,28,0.810000,0.120000,0.070000
726,101106,27303,6351,885,3,0.700000,0.190000,0.110000
727,101107,211051,28676,1043,22,0.410000,0.280000,0.310000
728,101108,211051,28676,1043,22,0.410000,0.280000,0.310000
729,101109,169517,19530,1027,23,0.350000,0.280000,0.370000
730,101110,1220,376,362,11,0.930000,0.060000,0.010000
731,101111,23094,1439,899,6,0.190000,0.220000,0.590000
732,101112,208861,26667,1045,16,0.380000,0.280000,0.340000
733,101113,199908,28992,1021,33,0.440000,0.280000,0.280000
734,101114,81044,15037,979,2,0.560000,0.250000,0.190000
735,101115,112361,19655,995,2,0.520000,0.260000,0.220000
736,101116,132346,21627,994,19,0.490000,0.270000,0.240000
737,101117,5346,1501,649,3,0.840000,0.100000,0.060000
738,101118,218306,28662,1045,23,0.390000,0.280000,0.330000
739,101119,90537,8687,958,18,0.290000,0.270000,0.440000
740,101120,27303,6351,885,3,0.700000,0.190000,0.110000
741,101121,94337,9171,971,35,0.290000,0.270000,0.440000
742,101122,213801,28822,1043,3,0.400000,0.280000,0.320000
743,101123,7124,1931,704,26,0.810000,0.120000,0.070000
744,101124,212171,26130,1052,11,0.370000,0.280000,0.350000
745,101125,43478,3316,948,32,0.230000,0.240000,0.530000
746,101126,212171,26130,1052,11,0.370000,0.280000,0.350000
747,101127,131904,21571,994,6,0.490000,0.270000,0.240000
748,101128,212171,26130,1052,11,0.370000,0.280000,0.350000
749,101129,18322,1040,884,31,0.170000,0.200000,0.630000
750,101130,66200,13337,973,17,0.600000,0.230000,0.170000
751,101131,127923,21380,990,3,0.500000,0.270000,0.230000
752,101132,158311,24439,1000,10,0.460000,0.280000,0.260000
753,101133,127923,21380,990,3,0.500000,0.270000,0.230000
754,101134,27303,6351,885,3,0.700000,0.190000,0.110000
755,101135,158311,24439,1000,10,0.460000,0.280000,0.260000
756,101136,158311,24439,1000,10,0.460000,0.280000,0.260000
757,101137,24591,1626,898,21,0.200000,0.220000,0.580000
758,101138,8270,2186,707,2,0.790000,0.130000,0.080000
759,101139,122535,12553,987,36,0.310000,0.270000,0.420000
760,101140,10897,532,797,16,0.150000,0.180000,0.670000
761,101141,197764,27094,1021,34,0.410000,0.290000,0.300000
762,101142,8270,2186,707,2,0.790000,0.130000,0.080000
763,101143,65937,13265,970,27,0.600000,0.230000,0.170000
764,101144,4151,1148,558,17,0.830000,0.110000,0.060000
765,101145,165341,24698,989,20,0.450000,0.280000,0.270000
766,101146,3460,991,538,28,0.860000,0.090000,0.050000
767,101147,191266,25198,1023,10,0.400000,0.290000,0.310000
768,101148,88357,8490,948,22,0.290000,0.270000,0.440000
769,101149,117656,12247,974,32,0.310000,0.280000,0.410000
770,101150,18314,1039,883,23,0.170000,0.200000,0.630000
771,101151,158179,24335,997,34,0.460000,0.280000,0.260000
772,101152,208032,28332,1040,6,0.410000,0.280000,0.310000
773,101153,128470,21444,989,4,0.500000,0.270000,0.230000
774,101154,80448,14899,972,30,0.560000,0.250000,0.190000
775,101155,180780,22468,1014,15,0.370000,0.290000,0.340000
776,101156,111813,19482,990,0,0.520000,0.260000,0.220000
777,101157,22489,5346,878,25,0.710000,0.180000,0.110000
778,101158,13704,717,838,15,0.160000,0.190000,0.650000
779,101159,68513,13359,965,29,0.580000,0.240000,0.180000
780,101160,40112,8614,915,20,0.640000,0.220000,0.140000
781,101161,213719,28618,1040,38,0.400000,0.280000,0.320000
782,101162,109390,18521,978,34,0.510000,0.260000,0.230000
783,101163,131904,21571,994,6,0.490000,0.270000,0.240000
784,101164,213633,30120,1036,30,0.420000,0.280000,0.300000
785,101165,66200,13337,973,17,0.600000,0.230000,0.170000
786,101166,209825,28320,1039,5,0.400000,0.280000,0.320000
787,101167,2690,81,481,38,0.090000,0.130000,0.780000
788,101168,7126,1931,704,28,0.810000,0.120000,0.070000
789,101169,122647,20220,976,31,0.490000,0.270000,0.240000
