,match_id,type,team_info,won_count,drawn_count,lost_count,rate
24374,2679299,2,1,5,7,3,0.333300
24375,2679299,2,2,5,2,8,0.333300
24376,2679300,1,1,4,1,9,0.285700
24377,2679300,1,2,9,1,4,0.642900
24378,2679300,2,1,9,4,2,0.600000
24379,2679300,2,2,7,3,5,0.466700
24380,2679301,1,1,15,8,5,0.535700
24381,2679301,1,2,5,8,15,0.178600
24382,2679301,2,1,7,6,2,0.466700
24383,2679301,2,2,10,3,2,0.666700
24384,2679302,1,1,18,6,21,0.400000
24385,2679302,1,2,21,6,18,0.466700
24386,2679302,2,1,12,2,1,0.800000
24387,2679302,2,2,5,3,7,0.333300
24388,2679303,1,1,4,4,7,0.266700
24389,2679303,1,2,7,4,4,0.466700
24390,2679303,2,1,7,5,3,0.466700
24391,2679303,2,2,7,2,6,0.466700
24392,2679304,1,1,10,9,18,0.270300
24393,2679304,1,2,18,9,10,0.486500
24394,2679304,2,1,7,4,4,0.466700
24395,2679304,2,2,8,3,4,0.533300
24396,2679305,1,1,4,2,3,0.444400
24397,2679305,1,2,3,2,4,0.333300
24398,2679305,2,1,5,3,7,0.333300
24399,2679305,2,2,7,2,6,0.466700
24400,2679306,1,1,14,5,0,0.736800
24401,2679306,1,2,0,5,14,0.000000
24402,2679306,2,1,7,4,4,0.466700
24403,2679306,2,2,4,4,7,0.266700
24404,2679307,1,1,10,4,6,0.500000
24405,2679307,1,2,6,4,10,0.300000
24406,2679307,2,1,9,4,2,0.600000
24407,2679307,2,2,7,2,6,0.466700
24408,2679308,1,1,0,0,8,0.000000
24409,2679308,1,2,8,0,0,1.000000
24410,2679308,2,1,6,3,6,0.400000
24411,2679308,2,2,12,3,0,0.800000
24412,2679309,1,1,7,4,9,0.350000
24413,2679309,1,2,9,4,7,0.450000
24414,2679309,2,1,5,2,8,0.333300
24415,2679309,2,2,6,3,6,0.400000
24416,2679310,1,1,0,4,9,0.000000
24417,2679310,1,2,9,4,0,0.692300
24418,2679310,2,1,7,5,3,0.466700
24419,2679310,2,2,7,6,2,0.466700
24420,2679311,1,1,4,2,6,0.333300
24421,2679311,1,2,6,2,4,0.500000
24422,2679311,2,1,9,4,2,0.600000
24423,2679311,2,2,9,4,2,0.600000
24424,2679312,1,1,16,14,13,0.372100
24425,2679312,1,2,13,14,16,0.302300
24426,2679312,2,1,10,1,4,0.666700
24427,2679312,2,2,5,7,3,0.333300
24428,2679313,1,1,21,5,21,0.446800
24429,2679313,1,2,21,5,21,0.446800
24430,2679313,2,1,5,4,6,0.333300
24431,2679313,2,2,6,2,7,0.400000
24432,2679314,1,1,18,19,17,0.333300
24433,2679314,1,2,17,19,18,0.314800
24434,2679314,2,1,9,3,3,0.600000
24435,2679314,2,2,8,3,4,0.533300
24436,2679315,1,1,2,5,7,0.142900
24437,2679315,1,2,7,5,2,0.500000
24438,2679315,2,1,5,4,6,0.333300
24439,2679315,2,2,6,4,5,0.400000
24440,2679316,1,1,3,5,2,0.300000
24441,2679316,1,2,2,5,3,0.200000
24442,2679316,2,1,8,5,2,0.533300
24443,2679316,2,2,6,4,5,0.400000
24444,2679317,1,1,5,1,0,0.833300
24445,2679317,1,2,0,1,5,0.000000
24446,2679317,2,1,12,3,0,0.800000
24447,2679317,2,2,6,4,5,0.400000
24448,2679318,1,1,6,5,1,0.500000
24449,2679318,1,2,1,5,6,0.083300
24450,2679318,2,1,8,3,4,0.533300
24451,2679318,2,2,6,4,5,0.400000
24452,2679319,1,1,3,5,2,0.300000
24453,2679319,1,2,2,5,3,0.200000
24454,2679319,2,1,5,7,3,0.333300
24455,2679319,2,2,10,4,1,0.666700
24456,2679320,1,1,7,6,25,0.184200
24457,2679320,1,2,25,6,7,0.657900
24458,2679320,2,1,7,4,4,0.466700
24459,2679320,2,2,6,4,5,0.400000
24460,2679321,1,1,5,4,6,0.333300
24461,2679321,1,2,6,4,5,0.400000
24462,2679321,2,1,7,2,6,0.466700
24463,2679321,2,2,5,1,9,0.333300
24464,2679322,1,1,4,4,5,0.307700
24465,2679322,1,2,5,4,4,0.384600
24466,2679322,2,1,4,5,6,0.266700
24467,2679322,2,2,10,1,4,0.666700
24468,2679323,1,1,21,24,11,0.375000
24469,2679323,1,2,11,24,21,0.196400
24470,2679323,2,1,8,3,4,0.533300
24471,2679323,2,2,5,4,6,0.333300
24472,2679324,1,1,2,1,8,0.181800
24473,2679324,1,2,8,1,2,0.727300
24474,2679324,2,1,5,3,7,0.333300
24475,2679324,2,2,9,3,3,0.600000
24476,2679325,1,1,2,0,0,1.000000
24477,2679325,1,2,0,0,2,0.000000
24478,2679325,2,1,7,6,2,0.466700
24479,2679325,2,2,9,3,3,0.600000
24480,2679326,1,1,12,2,5,0.631600
24481,2679326,1,2,5,2,12,0.263200
24482,2679326,2,1,4,5,6,0.266700
24483,2679326,2,2,5,4,6,0.333300
24484,2679327,1,1,3,8,5,0.187500
24485,2679327,1,2,5,8,3,0.312500
24486,2679327,2,1,6,3,6,0.400000
24487,2679327,2,2,5,2,8,0.333300
24488,2679328,1,1,1,3,8,0.083300
24489,2679328,1,2,8,3,1,0.666700
24490,2679328,2,1,6,3,6,0.400000
24491,2679328,2,2,12,3,0,0.800000
24492,2679329,1,1,12,18,7,0.324300
24493,2679329,1,2,7,18,12,0.189200
24494,2679329,2,1,9,1,5,0.600000
24495,2679329,2,2,9,3,3,0.600000
24496,2679330,1,1,2,1,9,0.166700
24497,2679330,1,2,9,1,2,0.750000
24498,2679330,2,1,9,4,2,0.600000
24499,2679330,2,2,7,6,2,0.466700
24500,2679331,1,1,17,6,2,0.680000
24501,2679331,1,2,2,6,17,0.080000
24502,2679331,2,1,6,5,4,0.400000
24503,2679331,2,2,8,5,2,0.533300
24504,2679332,1,1,2,3,5,0.200000
24505,2679332,1,2,5,3,2,0.500000
24506,2679332,2,1,5,4,6,0.333300
24507,2679332,2,2,5,7,3,0.333300
24508,2679333,1,1,27,9,9,0.600000
24509,2679333,1,2,9,9,27,0.200000
24510,2679333,2,1,9,3,3,0.600000
24511,2679333,2,2,7,3,5,0.466700
24512,2679334,1,1,3,0,10,0.230800
24513,2679334,1,2,10,0,3,0.769200
24514,2679334,2,1,5,2,8,0.333300
24515,2679334,2,2,7,4,4,0.466700
24516,2679335,1,1,4,1,2,0.571400
24517,2679335,1,2,2,1,4,0.285700
24518,2679335,2,1,9,3,3,0.600000
24519,2679335,2,2,6,5,4,0.400000
24520,2679336,1,1,8,5,2,0.533300
24521,2679336,1,2,2,5,8,0.133300
24522,2679336,2,1,6,5,4,0.400000
24523,2679336,2,2,5,4,6,0.333300
24524,2679337,1,1,2,2,4,0.250000
24525,2679337,1,2,4,2,2,0.500000
24526,2679337,2,1,7,3,5,0.466700
24527,2679337,2,2,6,3,6,0.400000
24528,2679338,1,1,6,2,5,0.461500
24529,2679338,1,2,5,2,6,0.384600
24530,2679338,2,1,5,2,8,0.333300
24531,2679338,2,2,6,3,6,0.400000
24532,2679339,1,1,5,4,5,0.357100
24533,2679339,1,2,5,4,5,0.357100
24534,2679339,2,1,5,4,6,0.333300
24535,2679339,2,2,9,4,2,0.600000
24536,2679340,1,1,7,12,29,0.145800
24537,2679340,1,2,29,12,7,0.604200
24538,2679340,2,1,9,3,3,0.600000
24539,2679340,2,2,6,5,4,0.400000
24540,2679341,1,1,11,2,0,0.846200
24541,2679341,1,2,0,2,11,0.000000
24542,2679341,2,1,12,3,0,0.800000
24543,2679341,2,2,5,2,8,0.333300
24544,2679342,1,1,26,13,5,0.590900
24545,2679342,1,2,5,13,26,0.113600
24546,2679342,2,1,7,4,4,0.466700
24547,2679342,2,2,9,1,5,0.600000
24548,2679343,1,1,11,6,11,0.392900
24549,2679343,1,2,11,6,11,0.392900
24550,2679343,2,1,8,5,2,0.533300
24551,2679343,2,2,4,5,6,0.266700
24552,2679344,1,1,25,22,22,0.362300
24553,2679344,1,2,22,22,25,0.318800
24554,2679344,2,1,7,6,2,0.466700
24555,2679344,2,2,9,3,3,0.600000
24556,2679345,1,1,2,1,0,0.666700
24557,2679345,1,2,0,1,2,0.000000
24558,2679345,2,1,5,7,3,0.333300
24559,2679345,2,2,9,3,3,0.600000
24560,2679346,1,1,4,0,1,0.800000
24561,2679346,1,2,1,0,4,0.200000
24562,2679346,2,1,7,6,2,0.466700
24563,2679346,2,2,6,3,6,0.400000
24564,2679347,1,1,10,6,4,0.500000
24565,2679347,1,2,4,6,10,0.200000
24566,2679347,2,1,5,4,6,0.333300
24567,2679347,2,2,6,3,6,0.400000
24568,2679348,1,1,2,3,2,0.285700
24569,2679348,1,2,2,3,2,0.285700
24570,2679348,2,1,9,1,5,0.600000
24571,2679348,2,2,5,2,8,0.333300
24572,2679349,1,1,5,7,5,0.294100
24573,2679349,1,2,5,7,5,0.294100
24574,2679349,2,1,9,4,2,0.600000
24575,2679349,2,2,5,2,8,0.333300
24576,2679350,1,1,0,1,1,0.000000
24577,2679350,1,2,1,1,0,0.500000
24578,2679350,2,1,9,3,3,0.600000
24579,2679350,2,2,9,3,3,0.600000
24580,2679351,1,1,4,2,3,0.444400
24581,2679351,1,2,3,2,4,0.333300
24582,2679351,2,1,5,4,6,0.333300
24583,2679351,2,2,9,3,3,0.600000
24584,2679352,1,1,19,6,9,0.558800
24585,2679352,1,2,9,6,19,0.264700
24586,2679352,2,1,4,5,6,0.266700
24587,2679352,2,2,6,5,4,0.400000
24588,2679353,1,1,9,7,10,0.346200
24589,2679353,1,2,10,7,9,0.384600
24590,2679353,2,1,8,5,2,0.533300
24591,2679353,2,2,7,3,5,0.466700
24592,2679354,1,1,28,14,16,0.482800
24593,2679354,1,2,16,14,28,0.275900
24594,2679354,2,1,6,5,4,0.400000
24595,2679354,2,2,7,4,4,0.466700
24596,2679355,1,1,17,9,15,0.414600
24597,2679355,1,2,15,9,17,0.365900
24598,2679355,2,1,5,7,3,0.333300
24599,2679355,2,2,12,3,0,0.800000
24600,2679356,1,1,6,1,1,0.750000
24601,2679356,1,2,1,1,6,0.125000
24602,2679356,2,1,7,4,4,0.466700
24603,2679356,2,2,5,4,6,0.333300
24604,2679357,1,1,8,7,5,0.400000
24605,2679357,1,2,5,7,8,0.250000
24606,2679357,2,1,9,3,3,0.600000
24607,2679357,2,2,5,4,6,0.333300
24608,2679358,1,1,7,4,2,0.538500
24609,2679358,1,2,2,4,7,0.153800
24610,2679358,2,1,12,3,0,0.800000
24611,2679358,2,2,9,4,2,0.600000
24612,2679359,1,1,5,5,7,0.294100
24613,2679359,1,2,7,5,5,0.411800
24614,2679359,2,1,5,2,8,0.333300
24615,2679359,2,2,9,3,3,0.600000
24616,2679360,1,1,6,11,29,0.130400
24617,2679360,1,2,29,11,6,0.630400
24618,2679360,2,1,7,3,5,0.466700
24619,2679360,2,2,6,5,4,0.400000
24620,2679361,1,1,4,0,6,0.400000
24621,2679361,1,2,6,0,4,0.600000
24622,2679361,2,1,5,2,8,0.333300
24623,2679361,2,2,5,7,3,0.333300
24624,2679362,1,1,6,2,9,0.352900
24625,2679362,1,2,9,2,6,0.529400
24626,2679362,2,1,6,3,6,0.400000
24627,2679362,2,2,9,1,5,0.600000
24628,2679363,1,1,0,1,6,0.000000
24629,2679363,1,2,6,1,0,0.857100
24630,2679363,2,1,6,3,6,0.400000
24631,2679363,2,2,4,5,6,0.266700
24632,2679364,1,1,5,8,23,0.138900
24633,2679364,1,2,23,8,5,0.638900
24634,2679364,2,1,6,5,4,0.400000
24635,2679364,2,2,7,6,2,0.466700
24636,2679365,1,1,12,6,8,0.461500
24637,2679365,1,2,8,6,12,0.307700
24638,2679365,2,1,9,3,3,0.600000
24639,2679365,2,2,8,5,2,0.533300
24640,2679366,1,1,1,2,0,0.333300
24641,2679366,1,2,0,2,1,0.000000
24642,2679366,2,1,9,1,5,0.600000
24643,2679366,2,2,6,3,6,0.400000
24644,2679367,1,1,2,1,2,0.400000
24645,2679367,1,2,2,1,2,0.400000
24646,2679367,2,1,5,4,6,0.333300
24647,2679367,2,2,6,3,6,0.400000
24648,2679368,1,1,10,7,7,0.416700
24649,2679368,1,2,7,7,10,0.291700
24650,2679368,2,1,8,5,2,0.533300
24651,2679368,2,2,5,2,8,0.333300
24652,2679369,1,1,11,4,1,0.687500
24653,2679369,1,2,1,4,11,0.062500
24654,2679369,2,1,4,5,6,0.266700
24655,2679369,2,2,5,2,8,0.333300
24656,2679370,1,1,28,11,17,0.500000
24657,2679370,1,2,17,11,28,0.303600
24658,2679370,2,1,6,5,4,0.400000
24659,2679370,2,2,9,3,3,0.600000
24660,2679371,1,1,24,13,8,0.533300
24661,2679371,1,2,8,13,24,0.177800
24662,2679371,2,1,5,7,3,0.333300
24663,2679371,2,2,9,3,3,0.600000
24664,2679372,1,1,4,4,6,0.285700
24665,2679372,1,2,6,4,4,0.428600
24666,2679372,2,1,9,4,2,0.600000
24667,2679372,2,2,6,5,4,0.400000
24668,2679373,1,1,26,11,13,0.520000
24669,2679373,1,2,13,11,26,0.260000
24670,2679373,2,1,7,6,2,0.466700
24671,2679373,2,2,7,3,5,0.466700
24672,2679374,1,1,1,2,3,0.166700
24673,2679374,1,2,3,2,1,0.500000
24674,2679374,2,1,9,3,3,0.600000
24675,2679374,2,2,7,4,4,0.466700
24676,2679375,1,1,2,1,14,0.117600
24677,2679375,1,2,14,1,2,0.823500
24678,2679375,2,1,5,4,6,0.333300
24679,2679375,2,2,12,3,0,0.800000
24680,2679870,1,1,10,4,2,0.625000
24681,2679870,1,2,2,4,10,0.125000
24682,2679870,2,1,7,4,4,0.466700
24683,2679870,2,2,5,4,6,0.333300
24684,2679871,1,1,1,1,2,0.250000
24685,2679871,1,2,2,1,1,0.500000
24686,2679871,2,1,6,3,6,0.400000
24687,2679871,2,2,5,7,3,0.333300
24688,2679872,1,1,1,4,6,0.090900
24689,2679872,1,2,6,4,1,0.545500
24690,2679872,2,1,5,2,8,0.333300
24691,2679872,2,2,7,6,2,0.466700
24692,2679873,1,1,26,14,13,0.490600
24693,2679873,1,2,13,14,26,0.245300
24694,2679873,2,1,9,3,3,0.600000
24695,2679873,2,2,4,5,6,0.266700
24696,2679874,1,1,24,7,6,0.648600
24697,2679874,1,2,6,7,24,0.162200
24698,2679874,2,1,12,3,0,0.800000
24699,2679874,2,2,9,1,5,0.600000
24700,2679875,1,1,4,5,3,0.333300
24701,2679875,1,2,3,5,4,0.250000
24702,2679875,2,1,7,3,5,0.466700
24703,2679875,2,2,9,4,2,0.600000
24704,2679876,1,1,3,0,8,0.272700
24705,2679876,1,2,8,0,3,0.727300
24706,2679876,2,1,6,3,6,0.400000
24707,2679876,2,2,6,5,4,0.400000
24708,2679877,1,1,13,10,12,0.371400
24709,2679877,1,2,12,10,13,0.342900
24710,2679877,2,1,6,5,4,0.400000
24711,2679877,2,2,8,5,2,0.533300
24712,2679878,1,1,3,9,2,0.214300
24713,2679878,1,2,2,9,3,0.142900
24714,2679878,2,1,5,2,8,0.333300
24715,2679878,2,2,5,4,6,0.333300
24716,2679879,1,1,2,4,2,0.250000
24717,2679879,1,2,2,4,2,0.250000
24718,2679879,2,1,9,3,3,0.600000
24719,2679879,2,2,9,3,3,0.600000
24720,2679880,1,1,9,2,1,0.750000
24721,2679880,1,2,1,2,9,0.083300
24722,2679880,2,1,7,4,4,0.466700
24723,2679880,2,2,9,4,2,0.600000
24724,2679881,1,1,9,10,24,0.209300
24725,2679881,1,2,24,10,9,0.558100
24726,2679881,2,1,9,1,5,0.600000
24727,2679881,2,2,9,3,3,0.600000
24728,2679882,1,1,1,1,6,0.125000
24729,2679882,1,2,6,1,1,0.750000
24730,2679882,2,1,5,4,6,0.333300
24731,2679882,2,2,6,5,4,0.400000
24732,2679883,1,1,1,3,6,0.100000
24733,2679883,1,2,6,3,1,0.600000
24734,2679883,2,1,6,3,6,0.400000
24735,2679883,2,2,6,3,6,0.400000
24736,2679884,1,1,11,8,10,0.379300
24737,2679884,1,2,10,8,11,0.344800
24738,2679884,2,1,5,4,6,0.333300
24739,2679884,2,2,8,5,2,0.533300
24740,2679885,1,1,8,19,22,0.163300
24741,2679885,1,2,22,19,8,0.449000
24742,2679885,2,1,5,7,3,0.333300
24743,2679885,2,2,4,5,6,0.266700
24744,2679886,1,1,15,4,6,0.600000
24745,2679886,1,2,6,4,15,0.240000
24746,2679886,2,1,12,3,0,0.800000
24747,2679886,2,2,6,5,4,0.400000
24748,2679887,1,1,5,3,5,0.384600
24749,2679887,1,2,5,3,5,0.384600
24750,2679887,2,1,9,3,3,0.600000
24751,2679887,2,2,5,2,8,0.333300
24752,2679888,1,1,2,3,12,0.117600
24753,2679888,1,2,12,3,2,0.705900
24754,2679888,2,1,5,2,8,0.333300
24755,2679888,2,2,7,6,2,0.466700
24756,2679889,1,1,13,10,16,0.333300
24757,2679889,1,2,16,10,13,0.410300
24758,2679889,2,1,9,3,3,0.600000
24759,2679889,2,2,7,3,5,0.466700
24760,2679890,1,1,4,4,10,0.222200
24761,2679890,1,2,10,4,4,0.555600
24762,2679890,2,1,5,2,8,0.333300
24763,2679890,2,2,9,3,3,0.600000
24764,2679891,1,1,13,0,4,0.764700
24765,2679891,1,2,4,0,13,0.235300
24766,2679891,2,1,7,6,2,0.466700
24767,2679891,2,2,5,4,6,0.333300
24768,2679892,1,1,2,6,16,0.083300
24769,2679892,1,2,16,6,2,0.666700
24770,2679892,2,1,8,5,2,0.533300
24771,2679892,2,2,7,4,4,0.466700
24772,2679893,1,1,21,17,8,0.456500
24773,2679893,1,2,8,17,21,0.173900
24774,2679893,2,1,9,3,3,0.600000
24775,2679893,2,2,12,3,0,0.800000
24776,2679894,1,1,3,0,2,0.600000
24777,2679894,1,2,2,0,3,0.400000
24778,2679894,2,1,6,5,4,0.400000
24779,2679894,2,2,6,3,6,0.400000
24780,2679895,1,1,2,2,2,0.333300
24781,2679895,1,2,2,2,2,0.333300
24782,2679895,2,1,7,3,5,0.466700
24783,2679895,2,2,5,4,6,0.333300
24784,2679896,1,1,5,3,7,0.333300
24785,2679896,1,2,7,3,5,0.466700
24786,2679896,2,1,6,3,6,0.400000
24787,2679896,2,2,5,2,8,0.333300
24788,2679897,1,1,11,10,14,0.314300
24789,2679897,1,2,14,10,11,0.400000
24790,2679897,2,1,6,5,4,0.400000
24791,2679897,2,2,5,7,3,0.333300
24792,2679898,1,1,2,1,1,0.500000
24793,2679898,1,2,1,1,2,0.250000
24794,2679898,2,1,4,5,6,0.266700
24795,2679898,2,2,9,3,3,0.600000
24796,2679899,1,1,4,5,6,0.266700
24797,2679899,1,2,6,5,4,0.400000
24798,2679899,2,1,9,4,2,0.600000
24799,2679899,2,2,9,1,5,0.600000
24800,2679900,1,1,20,10,7,0.540500
24801,2679900,1,2,7,10,20,0.189200
24802,2679900,2,1,7,4,4,0.466700
24803,2679900,2,2,6,5,4,0.400000
24804,2679901,1,1,8,15,19,0.190500
24805,2679901,1,2,19,15,8,0.452400
24806,2679901,2,1,9,1,5,0.600000
24807,2679901,2,2,7,3,5,0.466700
24808,2679902,1,1,2,1,1,0.500000
24809,2679902,1,2,1,1,2,0.250000
24810,2679902,2,1,5,4,6,0.333300
24811,2679902,2,2,9,4,2,0.600000
24812,2679903,1,1,5,5,6,0.312500
24813,2679903,1,2,6,5,5,0.375000
24814,2679903,2,1,6,3,6,0.400000
24815,2679903,2,2,8,5,2,0.533300
24816,2679904,1,1,6,1,12,0.315800
24817,2679904,1,2,12,1,6,0.631600
24818,2679904,2,1,5,4,6,0.333300
24819,2679904,2,2,9,3,3,0.600000
24820,2679905,1,1,6,6,2,0.428600
24821,2679905,1,2,2,6,6,0.142900
24822,2679905,2,1,5,7,3,0.333300
24823,2679905,2,2,6,3,6,0.400000
24824,2679906,1,1,17,6,23,0.369600
24825,2679906,1,2,23,6,17,0.500000
24826,2679906,2,1,12,3,0,0.800000
24827,2679906,2,2,7,6,2,0.466700
24828,2679907,1,1,0,0,3,0.000000
24829,2679907,1,2,3,0,0,1.000000
24830,2679907,2,1,9,3,3,0.600000
24831,2679907,2,2,6,5,4,0.400000
24832,2679908,1,1,6,8,10,0.250000
24833,2679908,1,2,10,8,6,0.416700
24834,2679908,2,1,5,2,8,0.333300
24835,2679908,2,2,5,2,8,0.333300
24836,2679909,1,1,16,10,21,0.340400
24837,2679909,1,2,21,10,16,0.446800
24838,2679909,2,1,9,3,3,0.600000
24839,2679909,2,2,4,5,6,0.266700
24840,2679910,1,1,6,9,8,0.260900
24841,2679910,1,2,8,9,6,0.347800
24842,2679910,2,1,5,2,8,0.333300
24843,2679910,2,2,5,4,6,0.333300
24844,2679911,1,1,24,9,11,0.545500
24845,2679911,1,2,11,9,24,0.250000
24846,2679911,2,1,7,6,2,0.466700
24847,2679911,2,2,9,3,3,0.600000
24848,2679912,1,1,7,11,8,0.269200
24849,2679912,1,2,8,11,7,0.307700
24850,2679912,2,1,8,5,2,0.533300
24851,2679912,2,2,5,7,3,0.333300
24852,2679913,1,1,6,0,0,1.000000
24853,2679913,1,2,0,0,6,0.000000
24854,2679913,2,1,9,3,3,0.600000
24855,2679913,2,2,6,3,6,0.400000
24856,2679914,1,1,34,11,1,0.739100
24857,2679914,1,2,1,11,34,0.021700
24858,2679914,2,1,6,5,4,0.400000
24859,2679914,2,2,9,1,5,0.600000
24860,2679915,1,1,8,6,22,0.222200
24861,2679915,1,2,22,6,8,0.611100
24862,2679915,2,1,7,3,5,0.466700
24863,2679915,2,2,12,3,0,0.800000
24864,2679916,1,1,1,3,7,0.090900
24865,2679916,1,2,7,3,1,0.636400
24866,2679916,2,1,6,3,6,0.400000
24867,2679916,2,2,7,4,4,0.466700
24868,2679917,1,1,6,6,8,0.300000
24869,2679917,1,2,8,6,6,0.400000
24870,2679917,2,1,6,5,4,0.400000
24871,2679917,2,2,5,2,8,0.333300
24872,2679918,1,1,8,1,1,0.800000
24873,2679918,1,2,1,1,8,0.100000
24874,2679918,2,1,4,5,6,0.266700
24875,2679918,2,2,5,4,6,0.333300
24876,2679919,1,1,5,4,3,0.416700
24877,2679919,1,2,3,4,5,0.250000
24878,2679919,2,1,9,4,2,0.600000
24879,2679919,2,2,9,3,3,0.600000
24880,2679920,1,1,3,2,1,0.500000
24881,2679920,1,2,1,2,3,0.166700
24882,2679920,2,1,7,4,4,0.466700
24883,2679920,2,2,6,3,6,0.400000
24884,2679921,1,1,1,3,8,0.083300
24885,2679921,1,2,8,3,1,0.666700
24886,2679921,2,1,5,2,8,0.333300
24887,2679921,2,2,12,3,0,0.800000
24888,2679922,1,1,13,5,10,0.464300
24889,2679922,1,2,10,5,13,0.357100
24890,2679922,2,1,8,5,2,0.533300
24891,2679922,2,2,5,2,8,0.333300
24892,2679923,1,1,1,1,3,0.200000
24893,2679923,1,2,3,1,1,0.600000
24894,2679923,2,1,9,3,3,0.600000
24895,2679923,2,2,7,3,5,0.466700
24896,2679924,1,1,4,1,5,0.400000
24897,2679924,1,2,5,1,4,0.500000
24898,2679924,2,1,9,4,2,0.600000
24899,2679924,2,2,9,3,3,0.600000
24900,2679925,1,1,35,10,9,0.648100
24901,2679925,1,2,9,10,35,0.166700
24902,2679925,2,1,6,5,4,0.400000
24903,2679925,2,2,4,5,6,0.266700
24904,2679926,1,1,25,11,10,0.543500
24905,2679926,1,2,10,11,25,0.217400
24906,2679926,2,1,7,6,2,0.466700
24907,2679926,2,2,9,1,5,0.600000
24908,2679927,1,1,9,6,6,0.428600
24909,2679927,1,2,6,6,9,0.285700
24910,2679927,2,1,6,5,4,0.400000
24911,2679927,2,2,6,3,6,0.400000
24912,2679928,1,1,2,4,3,0.222200
24913,2679928,1,2,3,4,2,0.333300
24914,2679928,2,1,5,4,6,0.333300
24915,2679928,2,2,5,4,6,0.333300
24916,2679929,1,1,23,23,6,0.442300
24917,2679929,1,2,6,23,23,0.115400
24918,2679929,2,1,9,3,3,0.600000
24919,2679929,2,2,5,7,3,0.333300
24920,2679930,1,1,6,8,8,0.272700
24921,2679930,1,2,8,8,6,0.363600
24922,2679930,2,1,9,1,5,0.600000
24923,2679930,2,2,8,5,2,0.533300
24924,2679931,1,1,1,1,9,0.090900
24925,2679931,1,2,9,1,1,0.818200
24926,2679931,2,1,5,4,6,0.333300
24927,2679931,2,2,9,3,3,0.600000
24928,2679932,1,1,4,7,3,0.285700
24929,2679932,1,2,3,7,4,0.214300
24930,2679932,2,1,6,3,6,0.400000
24931,2679932,2,2,9,4,2,0.600000
24932,2679933,1,1,9,22,27,0.155200
24933,2679933,1,2,27,22,9,0.465500
24934,2679933,2,1,5,7,3,0.333300
24935,2679933,2,2,7,6,2,0.466700
24936,2679934,1,1,17,7,22,0.369600
24937,2679934,1,2,22,7,17,0.478300
24938,2679934,2,1,12,3,0,0.800000
24939,2679934,2,2,6,5,4,0.400000
24940,2679935,1,1,14,8,12,0.411800
24941,2679935,1,2,12,8,14,0.352900
24942,2679935,2,1,7,3,5,0.466700
24943,2679935,2,2,6,5,4,0.400000
24944,2679936,1,1,8,1,5,0.571400
24945,2679936,1,2,5,1,8,0.357100
24946,2679936,2,1,6,3,6,0.400000
24947,2679936,2,2,9,3,3,0.600000
24948,2679937,1,1,9,3,3,0.600000
24949,2679937,1,2,3,3,9,0.200000
24950,2679937,2,1,4,5,6,0.266700
24951,2679937,2,2,5,2,8,0.333300
24952,2679938,1,1,10,7,13,0.333300
24953,2679938,1,2,13,7,10,0.433300
24954,2679938,2,1,5,2,8,0.333300
24955,2679938,2,2,5,4,6,0.333300
24956,2679939,1,1,6,8,30,0.136400
24957,2679939,1,2,30,8,6,0.681800
24958,2679939,2,1,9,3,3,0.600000
24959,2679939,2,2,7,4,4,0.466700
24960,2679940,1,1,23,9,15,0.489400
24961,2679940,1,2,15,9,23,0.319100
24962,2679940,2,1,7,4,4,0.466700
24963,2679940,2,2,12,3,0,0.800000
24964,2679941,1,1,1,3,2,0.166700
24965,2679941,1,2,2,3,1,0.333300
24966,2679941,2,1,5,2,8,0.333300
24967,2679941,2,2,7,3,5,0.466700
24968,2679942,1,1,7,0,3,0.700000
24969,2679942,1,2,3,0,7,0.300000
24970,2679942,2,1,7,6,2,0.466700
24971,2679942,2,2,5,4,6,0.333300
24972,2679943,1,1,5,3,5,0.384600
24973,2679943,1,2,5,3,5,0.384600
24974,2679943,2,1,5,4,6,0.333300
24975,2679943,2,2,6,3,6,0.400000
24976,2679944,1,1,4,1,6,0.363600
24977,2679944,1,2,6,1,4,0.545500
24978,2679944,2,1,8,5,2,0.533300
24979,2679944,2,2,6,3,6,0.400000
24980,2679945,1,1,11,1,2,0.785700
24981,2679945,1,2,2,1,11,0.142900
24982,2679945,2,1,9,3,3,0.600000
24983,2679945,2,2,5,2,8,0.333300
24984,2679946,1,1,34,11,7,0.653800
24985,2679946,1,2,7,11,34,0.134600
24986,2679946,2,1,6,5,4,0.400000
24987,2679946,2,2,5,7,3,0.333300
24988,2679947,1,1,3,3,3,0.333300
24989,2679947,1,2,3,3,3,0.333300
24990,2679947,2,1,9,3,3,0.600000
24991,2679947,2,2,9,1,5,0.600000
24992,2679948,1,1,12,7,14,0.363600
24993,2679948,1,2,14,7,12,0.424200
24994,2679948,2,1,6,5,4,0.400000
24995,2679948,2,2,9,3,3,0.600000
24996,2679949,1,1,3,2,5,0.300000
24997,2679949,1,2,5,2,3,0.500000
24998,2679949,2,1,9,4,2,0.600000
24999,2679949,2,2,4,5,6,0.266700
25000,2679950,1,1,13,7,9,0.448300
25001,2679950,1,2,9,7,13,0.310300
25002,2679950,2,1,9,1,5,0.600000
25003,2679950,2,2,6,5,4,0.400000
25004,2679951,1,1,2,2,5,0.222200
25005,2679951,1,2,5,2,2,0.555600
25006,2679951,2,1,5,4,6,0.333300
25007,2679951,2,2,5,2,8,0.333300
25008,2679952,1,1,1,1,2,0.250000
